smiles,QED,Rings,AromaticRings,FractionCSP3,Lipinski_pass,Ro5_viol,MW,LogP,HBD,HBA,Veber_pass,Veber_viol,RotBonds,TPSA,TL_Oral,TL_QED,TL_BBB,TL_LogP,pred_pchembl_rf,pred_pchembl_gcn,sa_score,has_route
COCCOC=CCC=c1cc2c(=CC=N)c3cccc(c13)N=CC2,0.4808086402157079,4,2,0.23809523809523808,True,,334.4190000000001,2.8755700000000015,1,4,True,,7,54.67,green,yellow,green,green,6.3797866706848145,7.436924934387207,5.0488470061424255,False
Cc1cc2cc3c1N1Cc4ccc(F)cc4NC4(C2)NCCOC4=CC=NC31,0.7399318561207799,9,2,0.3181818181818182,True,,376.4350000000001,3.4053200000000015,2,5,True,,0,48.89,green,green,green,green,8.128629965782165,8.304482460021973,6.787197250316825,False
C=NC1N=CC(C)(C)N=CCC(C=C([S+])CF)=NN=CC=CO1,0.5767470131479425,1,0,0.4,True,,336.416,2.6519000000000013,0,6,True,,3,71.03,green,yellow,green,green,5.411599996566772,7.298297882080078,6.282453607120243,True
CC1C2=CC=C(C=CC3=CC=CCNCNC=CC2(O)CCSC=C3N(F)c2ccc(F)cc2)C1N,0.43031768450963437,5,1,0.2857142857142857,True,MW>500,510.6540000000002,4.758600000000002,4,6,True,,2,73.55,green,yellow,green,green,5.710823344071706,7.3479905128479,6.770001339427486,True
NC1=COCC23CCC(=O)C(=CC2=CO1)CC=C(F)C=C(Cl)C3,0.7314589021649572,3,0,0.35294117647058826,True,,337.778,3.7203000000000026,1,4,True,,0,61.55,green,green,green,green,5.0281300110816955,7.648046493530273,6.027068362175871,False
CC=CC=C1C(=O)C2=CC=CC3N=CC=C3C=CC=NN=CC1=C2,0.6833981016622771,3,0,0.1,True,,315.3760000000001,3.4864000000000024,0,4,True,,1,54.15,green,green,green,green,5.430580012321472,8.382349967956543,5.93204397983618,False
CC(C)(C)CC=c1[nH]c(=O)[nH]c2cncc(F)c2[nH]c2ncccc2c(=Cc2ccccc2)oc1=O,0.39965079158524736,4,4,0.18518518518518517,True,,487.5350000000002,3.5141000000000018,3,5,True,,2,120.43,green,yellow,yellow,green,6.0859800128936765,6.503081321716309,3.9592502256315294,False
C=C1CC=Nc2ccccc2NC(=O)NC2=COOC(=O)C=CC=CC12,0.552687355395496,3,1,0.10526315789473684,True,,351.3620000000001,3.5287000000000015,2,5,True,,0,89.02000000000001,green,yellow,green,green,6.448150026798248,7.41361665725708,4.717062092840839,False
Fc1[nH]ccccccc1C(F)(F)F,0.6252502178033343,1,1,0.1111111111111111,True,,205.15399999999994,3.2970000000000006,1,0,True,,0,15.79,green,green,green,green,5.216180028915406,5.4283528327941895,2.904206733534574,False
C1=Cc2ccccc2Cc2cccc(c2)-c2ccccc2CC1,0.4839732197537,4,3,0.13043478260869565,True,LogP>5,296.4130000000001,5.903800000000005,0,0,True,,0,0.0,green,yellow,green,yellow,5.8233900098800655,6.705629348754883,3.4690214373846313,False
CN1CCCN2C=NN=CC(=CC=CF)C(=C2)C(C=NC=CC=NCOCc2ccc(F)cc2F)C=CN=CNNC1,0.35303565212060517,3,1,0.27586206896551724,True,MW>500,581.6470000000002,4.262800000000003,2,10,True,,8,101.57000000000001,green,yellow,yellow,green,6.9695649907588955,7.585341453552246,6.499799088688308,True
O=C1NCC=CCC=CN2C=CC=C1CCCCOC=CCC2=O,0.6956241353585808,2,0,0.3684210526315789,True,,328.41200000000003,2.949200000000001,1,3,True,,0,58.64000000000001,green,green,green,green,5.249787144660949,7.243488788604736,5.045199810015723,False
C=C1C=C(F)C(=CC=CF)C2=NC(=NC=NC1)N1CC1C(CCC)N=CCCNCN=CC=C2,0.6334367924320875,3,0,0.4,True,,467.56800000000027,4.146000000000003,1,7,True,,3,76.83999999999999,green,green,green,green,5.629970014413198,7.984152793884277,6.6802946709177045,False
CCC1CCNC23CC=CC=C[CH]C=CN4C(=O)NCC=C(C=CC(F)=CC=C14)NC2=N3,0.581051280610625,5,0,0.32,True,,434.53900000000016,4.140590000000002,3,4,True,,1,68.76,green,yellow,green,green,5.706706661701203,8.079421043395996,7.249729478659146,False
Cc1cc(F)ccc1C(=O)NCC=CNCCCN1CSC=N1,0.7154617353429648,2,1,0.375,True,,336.43600000000004,2.3069200000000007,2,5,True,,8,56.730000000000004,green,green,green,green,6.712433314085007,7.163149833679199,3.3800677450018064,True
CC1(C)CC(NC=CN=C(F)CF)=C1C1=CNC(=O)CN=CC=CC[C@H]2NONC12,0.5092748320846787,3,0,0.45,True,,420.4640000000001,1.8760999999999999,4,7,True,,5,99.14,green,yellow,yellow,green,5.8184100089073185,7.9282965660095215,6.140259926934547,True
CC(F)=CC=C1CNC(=CCC(C)(C)C)C1F,0.7687813572254554,1,0,0.5714285714285714,True,,241.32499999999996,4.047500000000003,1,1,True,,2,12.03,green,green,green,green,5.437860003471375,8.054157257080078,4.870748114298376,False
CCCC=CC1C=C2NC=NC=NN=CC=NC(N)N=CC=C2C=C(F)C=CNC(=O)O1,0.5807922540770105,2,0,0.23809523809523808,True,,440.4830000000002,2.6580000000000013,3,9,True,,3,138.17999999999998,green,yellow,yellow,green,5.765790005207061,7.912949085235596,5.998269995435496,True
CNC=NC=COC1c2ccccc2CN=CCC(N[C@@H]2C=CC(Cl)=CC2)=NN2N=CC(C)CNCCN12,0.3018404917721642,4,1,0.4074074074074074,True,MW>500,538.1,3.4936000000000016,3,9,True,,5,101.24,green,yellow,yellow,green,5.933145005226136,7.602165699005127,6.0731703355700555,True
O=C1NCCOCCC2=NC3=CC(C#Cc4ccc(F)c3c4)C=CC=CC3=CC1=CC3=C2,0.6393052808798284,5,1,0.18518518518518517,True,,424.47500000000014,4.044200000000004,1,3,True,,0,50.69,green,green,green,green,5.9189853322347,7.517819404602051,6.665145018432991,False
NC(=O)N=CC=CC=NCOC=CCC(Cl)=CF,0.43969242032095623,0,0,0.18181818181818182,True,,273.695,2.690500000000001,1,3,True,,7,77.04,green,yellow,green,green,5.888473334312439,6.688467502593994,4.781515425991914,True
C[SH](C)(N)=O,0.3775551626990251,0,0,1.0,True,,95.16700000000002,-0.8635999999999999,2,1,True,,0,43.09,green,yellow,green,yellow,5.131110023498535,4.396471977233887,6.024534536134516,False
CCCC1NC(=O)C(O)=CC(C)=CC2=CNC(=C(N)C=COC)C(=O)N(C)C=NN1[C]2,0.3904993136104737,2,0,0.3333333333333333,True,,428.49300000000017,1.190590000000002,4,8,True,,4,132.52,green,yellow,yellow,green,5.5896200218200685,7.958560943603516,6.244007872338023,True
COC(=O)c1ccccc1C=CC=NC1=C2CC[SH](C1)N2c1ccccc1,0.469323813164141,4,2,0.18181818181818182,True,,378.497,4.608900000000004,1,4,True,,5,41.9,green,yellow,green,green,6.193966666380564,6.802558422088623,4.663864499370193,True
C=CC(F)=CC=CC(=O)NC1(F)N=CC=CCC1=CC=CC=C(F)F,0.32236148374106205,1,0,0.1111111111111111,True,,352.33099999999996,4.615200000000003,1,2,True,,6,41.46,green,yellow,green,green,5.635760001182556,7.089511394500732,5.014062668300014,True
CC(C)(C)C1=NCC2=CC=CC(=O)N(CN)C(NC(=O)C(=CC=CCl)C=C2)O1,0.6900518091292237,2,0,0.35,True,,404.89800000000014,2.3371000000000004,2,5,True,,2,97.02,green,green,yellow,green,5.494470013141632,7.910932540893555,5.958486472756578,True
COC(=O)NC=NC=CC1=CC=C(C)C2C(=N)NC(=O)[SH](C)N(CCC2C)C1,0.32771215906840134,2,0,0.47368421052631576,True,,407.54000000000025,2.961570000000002,4,6,True,,3,106.87999999999998,green,yellow,yellow,green,6.0739099960327145,7.568446159362793,6.871152658590188,True
C=C1COCCNC(C)(C=CNC(=O)NCC=CC=CC)O1,0.6773486634748119,1,0,0.4375,True,,307.39400000000006,1.7979,3,4,True,,5,71.62,green,green,green,green,5.837789999961853,6.844288349151611,4.659556204781053,True
O=CN=CNC(=O)NC=CC=CC=CCF,0.3069759477111444,0,0,0.1,True,,225.22299999999998,1.0659000000000003,2,2,True,,6,70.56,green,yellow,green,green,5.931560010592143,6.895500183105469,4.4485915522714095,True
C1=NCO1,0.3832779974092081,1,0,0.5,True,,57.05199999999999,0.0024000000000000132,0,2,True,,0,21.59,green,yellow,green,green,5.034018014717102,6.839676380157471,3.973415354160289,False
CC(C)(C)CN=CNc1ccccn2cnc(=C3C=CC(=CC=CCF)C3Cl)c2cc1,0.38316714480877806,3,2,0.28,True,LogP>5,438.9780000000001,5.4439000000000055,1,3,True,,5,41.69,green,yellow,green,yellow,6.334383353074392,7.248016357421875,4.946507048238318,True
CSC(C)(F)F,0.4993380563539149,0,0,1.0,True,,112.144,1.9621,0,1,True,,1,0.0,green,yellow,green,green,5.067220027923584,5.943343639373779,3.009877293848291,False
CN1C=CC2=CC=NC2C2(N)NC=CON2C=CC=CC(=O)Nc2cccc(c2)NC1=O,0.4960490991029757,4,1,0.13636363636363635,True,,433.47200000000015,1.9858999999999996,4,7,True,,0,124.32,green,yellow,yellow,green,6.404521644274394,7.735470294952393,6.360508789595832,True
O=C(C=CC=CC1N=CSC[C@@H]2C=C1NC2)NC1CC1,0.6107227277511137,3,0,0.4666666666666667,True,,289.40400000000005,1.6244,2,4,True,,4,53.49,green,green,green,green,6.360710019397736,7.688773155212402,5.5180783681429695,True
CNC=NC1=CC2N=C(CC1)C(=NCNc1ccccc1)C=CCCC=C2Br,0.5075551680938063,3,1,0.3181818181818182,True,,440.3890000000001,4.860800000000005,2,4,True,,5,61.14,green,yellow,green,green,5.81444168249766,6.884837627410889,5.629100902229543,True
CC(C)(SCNC(=O)C=CC=CC=O)C1C=CC=CC1,0.33932619250335416,1,0,0.375,True,,291.41600000000005,3.015500000000001,1,3,True,,7,46.17,green,yellow,green,green,5.595579998970032,6.811349868774414,4.28654523993717,True
C=C(C=CC1=NC2C(C)=CC=CC(=O)N2C1[C@H](C)N)CN(C)C,0.7823894970800045,2,0,0.4444444444444444,True,,314.4330000000001,1.5015999999999998,1,4,True,,5,61.93,green,green,green,green,5.697530024528503,8.13013744354248,4.983184128212054,True
C1=CC=CC2=C3CC=CC=C(CC=NC=C(C=C1)CC3)OC=NCC=CC=C2,0.5067233893554218,3,0,0.2,True,LogP>5,370.4960000000001,6.104900000000006,0,3,True,,0,33.95,green,yellow,green,red,5.153670020103455,7.633867263793945,5.8247947793987604,False
COc1ccc2cc1C1=CC=C(O)CC1=CC(C)N(C)C2=O,0.8647551307439998,3,1,0.2777777777777778,True,,297.35400000000004,3.3247000000000018,1,3,True,,1,49.77,green,green,green,green,5.957471676349641,7.74486780166626,4.864643417918524,True
CC(=O)C(N)=CCC1=CC=CCC=COC2Nc3ccccc3CNC(C=CC=C1)C2C=O,0.47802838886725646,3,1,0.25925925925925924,True,,445.56300000000016,4.0622000000000025,3,6,True,,4,93.45000000000002,green,yellow,yellow,green,6.48163001314799,6.926247596740723,6.071403493436052,False
CC(=O)NCCNC(=O)C=CC=CC1OC=CCC=CC=CC(=O)C(F)=C1C,0.4161350716318441,1,0,0.2857142857142857,True,,388.43900000000014,2.5787000000000004,2,4,True,,6,84.5,green,yellow,green,green,5.805820003032684,6.9609599113464355,4.465062207211439,True
O=C1NCNC23C(=Nc4c1ccc(O)c42)N3CCNCCCO,0.3459843754757992,4,1,0.4666666666666667,True,,317.3490000000001,-0.8333000000000004,5,7,True,,6,108.99000000000001,green,yellow,yellow,yellow,5.8552099876403805,7.732260704040527,5.547716270466619,True
CC(C)(C)C=NC=CC1CCNC(=O)N2CC([CH]CCOCC=O)C(N2)C(=O)C=CC=CO1,0.32768046962786,2,0,0.5416666666666666,True,,459.56700000000023,2.36939,2,7,True,,8,109.33,green,yellow,yellow,green,5.798356683731079,7.210369110107422,6.585512690249426,True
CC=CC=C1C(=O)C2=CC=CC#CC(C=CO)C1=C2,0.4640472314314478,2,0,0.11764705882352941,True,,250.29700000000003,3.185500000000001,1,2,True,,2,37.3,green,yellow,green,green,5.257230017662049,6.472549915313721,6.361130668821229,False
NC12CCNS(=O)(=O)C13CC3=CC1C([SH]3CCCCCS[CH]C3=O)=C12,0.46014051116389826,5,0,0.6470588235294118,True,,399.58300000000025,1.5800899999999998,3,5,True,,1,89.25999999999999,green,yellow,green,green,5.361463355064392,7.041031837463379,7.079759507529371,False
CC=CC=Cc1ccccc1C=CCC1=COC=NCC=CC=C[CH]CCO[CH]1,0.539468055415899,2,1,0.19230769230769232,True,LogP>5,387.52300000000014,6.506780000000005,0,3,True,,5,30.82,green,yellow,green,red,5.484270021438599,6.686530113220215,4.754580157020191,False
COC=CC=C1C=C1OC=CC=NCc1cccc(F)c1,0.5614849125633328,2,1,0.11764705882352941,True,,285.31800000000004,3.9108000000000027,0,3,True,,7,30.82,green,yellow,green,green,5.9616400232315065,6.969797134399414,3.755314238338853,True
CSc1nccc(-c2ccc(F)cc2)n1,0.5744381484917288,2,2,0.09090909090909091,True,,220.272,3.0046000000000017,0,3,True,,2,25.78,green,yellow,green,green,5.695038001187643,5.923750400543213,1.9029434944747567,True
C=CC=C1C=CC(=O)C(C=CC(=O)OC)C=C1Cl,0.5814506653995777,1,0,0.14285714285714285,True,,264.70799999999997,2.705800000000001,0,3,True,,3,43.370000000000005,green,yellow,green,green,5.76831999874115,6.968022346496582,4.162994164101226,True
C1=C2Cc3cc4ccc3C[C@@H]3CC(=C1)C(OSO3)c1cnccc1C4N2,0.7147676410766799,6,2,0.2857142857142857,True,,362.454,4.106500000000003,1,5,True,,0,43.38,green,green,green,green,6.184431010055542,7.726505279541016,6.562753739874613,False
C=CC(Cl)=CCC=CNC=O,0.49732838569555865,0,0,0.125,True,,171.62699999999998,1.9448999999999996,1,1,True,,5,29.1,green,yellow,green,green,5.4874250099658965,6.394139289855957,4.403061874758768,True
C=CC=CC=CC(=O)C1=CC=CC1,0.4704310463537846,1,0,0.08333333333333333,True,,172.22699999999998,2.7402000000000006,0,1,True,,4,17.07,green,yellow,green,green,5.60231999874115,6.952871322631836,3.615435592004669,False
COC(=O)C=CC=CC=C1NC=CC=CC(O)(C(=O)OC)c2cccc1c2,0.48276022685060427,2,1,0.14285714285714285,True,,367.4010000000001,2.3466000000000005,2,6,True,,4,84.86,green,yellow,green,green,6.598231998682022,6.639831066131592,5.02715950899708,True
CC(C=CC1C=CC=NC2NC3=NNC4C=C(C=C2F)CC4=CC(C=CC([O-])=N1)OC=CC=CCC=C3C=C1C=NC=CN1C)=CN,0.31520052199963394,5,0,0.2222222222222222,True,MW>500,633.7520000000001,4.1967000000000025,3,10,True,,3,135.05,green,yellow,yellow,green,6.162490005175272,8.233877182006836,6.5196100765733025,False
O=c1ncncn1C1NN=C2NNC21,0.45713498913045886,3,1,0.3333333333333333,True,,193.17000000000002,-2.469999999999999,3,8,True,,1,96.23,green,yellow,yellow,yellow,5.258238017368317,7.326289653778076,4.805712266711107,False
COCCNCC(C)(C)C=O,0.4514271752618255,0,0,0.875,True,,159.22899999999998,0.44749999999999956,1,3,True,,6,38.33,green,yellow,green,green,5.559270018100738,6.128249645233154,2.8084560392150024,True
CC(=O)C=C1C=C(C(N)[S+])CCO1,0.5229915103084423,1,0,0.4444444444444444,True,,198.26699999999997,0.6377,1,3,True,,2,52.32000000000001,green,yellow,green,green,5.709439979076386,6.724192142486572,4.838290952796317,True
NC(=O)C1[CH]CCNC2=CC=CCCC=CCCSNN=CN=C1C2,0.4947235926823826,2,0,0.4444444444444444,True,,360.50700000000006,2.4778900000000004,3,6,True,,1,91.87,green,yellow,yellow,green,6.895339113791783,7.182608604431152,6.167730432495483,True
CCC1=CC(C(=O)N(C)C)C1=CC=COC1=C(O)C2Nc3cnccc3C12,0.7837108089560525,4,1,0.3333333333333333,True,,365.43300000000005,3.2536000000000014,2,5,True,,5,74.69,green,green,green,green,5.892159998257955,7.800361633300781,5.0078146947698565,True
CC(C)(C)C1=NNN=C2N=CN2S(=O)C=C1,0.6784649053455591,2,0,0.4444444444444444,True,,239.30400000000003,0.784,1,5,True,,0,69.42,green,green,green,green,5.380400021553039,8.660186767578125,5.657811260543693,False
C=CC(F)=CC=CN1CC2=NNCCC=C(C(C)C)C(O1)c1cccc(c1)N2,0.5784802483239447,3,1,0.3181818181818182,True,,382.48300000000006,4.829100000000004,2,5,True,,4,48.89,green,yellow,green,green,6.378408316198984,7.682135105133057,6.325883307889715,True
Nc1ccccc1NC1=CC=CC2C=CN3C(O)CC3NC(=O)C12,0.6168340021983736,4,1,0.2777777777777778,True,,324.38400000000007,1.3604999999999996,4,5,True,,2,90.62,green,green,yellow,green,5.833136704444884,7.691677570343018,4.725777893605777,False
Cc1ccc(F)cc1,0.47960175362316443,1,1,0.14285714285714285,True,,110.131,2.1341200000000002,0,0,True,,0,0.0,green,yellow,green,green,5.233690030415853,6.434030532836914,1.0501132254198158,False
CC1([S+]F)C=CNC(=O)CC=C1OCc1ccc2cc1CC=C2,0.8593863879874737,3,1,0.2777777777777778,True,,331.41200000000003,3.4158000000000026,1,3,True,,4,38.33,green,green,green,green,6.207960005760193,7.054807662963867,5.41584430147706,False
CC1=CC=CCC=C2CNN1CC#Cc1ccc2cc1,0.7227403403077214,4,1,0.2222222222222222,True,,262.356,3.1054000000000013,1,2,True,,0,15.27,green,green,green,green,5.124270022392273,6.224248886108398,5.67366755549574,False
C=C1C(F)=CC(F)=C[C@H]2NC3=CC=C(C(C=CC=COC)NC3=CC(C)CSCC(C)(C)O)C1N=CC2[O-],0.3171614944408802,3,0,0.41379310344827586,True,MW>500,544.6880000000003,3.925600000000003,3,7,True,,8,88.94,green,yellow,green,green,6.048551444768906,7.753470420837402,7.584633742143298,False
FC1=CC=CNC(F)C(=CC2=CC=CCC2)C=C1,0.6901961302270261,2,0,0.2,True,,247.288,4.011300000000003,1,1,True,,1,12.03,green,green,green,green,5.4453800086975095,7.663949012756348,5.175170088540692,False
O=C1NCC(C2=C(C=CC=CNC[O-])CC=C2)CN1,0.4862826688542848,2,0,0.35714285714285715,True,,260.31699999999995,0.14920000000000005,3,3,True,,5,76.22,green,yellow,green,green,5.757990003108978,7.38716983795166,4.403508523944099,True
CC(C)(C)CC=NC1C=CC=CC(OC=O)=NC1,0.5690355294403894,1,0,0.5,True,,248.326,2.5595000000000008,0,4,True,,3,51.019999999999996,green,yellow,green,green,5.482100028038025,7.522034168243408,4.7132511122958896,True
COC=CCNC=CC1=NN(c2ccc3c(c2)CCC3)C(=O)NC=CC=COC1,0.573048074345207,3,1,0.2727272727272727,True,,394.47500000000014,3.3683000000000014,2,5,True,,6,75.19,green,yellow,green,green,6.816915013472238,7.42012357711792,4.378785729997144,True
C=CC(F)=CC=CNC1=CC=COC1,0.6926484409554933,1,0,0.09090909090909091,True,,193.22099999999998,2.5569000000000006,1,2,True,,4,21.259999999999998,green,green,green,green,5.1928633518219,7.175666809082031,4.556208662615215,True
COc1ccccc1OCn1[nH][nH]c1=O,0.77190952500126,2,2,0.2222222222222222,True,,209.20499999999998,0.5495999999999999,2,4,True,,4,72.03999999999999,green,green,green,green,5.344650026798249,5.7695698738098145,2.6986368755123245,False
C=CC(F)=CC=CCNC=O,0.36195095873402805,0,0,0.125,True,,155.17199999999997,1.3279999999999998,1,1,True,,5,29.1,green,yellow,green,green,5.5440700197219845,6.287296295166016,4.252475720912614,True
CC=CC=C1CNC2=C(Cl)C=c3c4cccccn(c3=C(Cl)C2)CNCC(COC=CC1(C)C)C4,0.5580093983708349,4,1,0.3793103448275862,True,MW>500,512.5250000000003,4.975700000000004,2,4,True,,1,38.22,green,yellow,green,green,6.004360006809234,7.469435214996338,6.3989040897746285,False
O=C1NCCOC=CC2=C1CC=CC1=CCC(N=CN=CC=C2)C(F)=C1,0.7272511860808814,4,0,0.25,True,,353.397,3.110400000000002,1,4,True,,0,63.05,green,green,green,green,5.891512982416153,7.850415229797363,6.08375352245268,False
COCCCC1=NC2=CC=C(C=CC=CC(=O)N1)NC=Cc1ccnc(c1F)NC(=O)N2CCOCCC=O,0.3079619431352729,3,1,0.2962962962962963,True,MW>500,538.5800000000004,3.0267000000000017,3,8,True,,10,134.25,green,yellow,yellow,green,5.995260024547577,7.478923797607422,5.597874929851518,True
CC=NC=NC1=CC=C(F)C2=C(CN1)NNC2C=CC=C1C=N1,0.5458728748344729,3,0,0.1875,True,,312.35200000000003,1.6583999999999999,3,5,True,,4,73.17,green,yellow,green,green,5.528948002910615,8.550600051879883,5.5146260606764095,True
CS(=O)NC=CCC#N,0.6188836298644168,0,0,0.4,True,,144.19899999999998,0.29688,1,2,True,,3,52.89,green,green,green,green,5.54957002620697,3.9747159481048584,4.980909924298761,True
CCNC(=O)NC=CCNC(F)C=C1C=CC=CN=CC=CC=NC(C(C)(C)C)=C1F,0.535980522225957,1,0,0.34782608695652173,True,,431.5310000000002,4.639300000000004,3,4,True,,6,77.88000000000001,green,yellow,green,green,6.46839330291748,7.755701065063477,5.150945802507303,True
CC(C)C=NN=CN1C=CCON(Nc2ccccc2CCl)C1,0.3742913212328794,2,1,0.375,True,,335.83900000000017,3.442800000000002,1,5,True,,6,52.46,green,yellow,green,green,6.491290008068085,7.29478645324707,4.170760751994812,True
[NH]c1ccc[nH]1,0.4822687710421859,1,1,0.0,True,,81.098,0.9290999999999998,1,0,True,,0,39.59,green,yellow,green,green,4.9719300346374515,4.752725124359131,3.9563151636707765,False
C=CN1C=C2Cc3cccc(c3CONC1=O)N(C=CSC1=NN1N=O)c1cc(F)ccc1O2,0.6270763734332515,5,2,0.09090909090909091,True,,480.48100000000017,4.812800000000004,1,8,True,,4,98.83999999999999,green,green,yellow,green,5.85881665802002,7.956296920776367,5.979231327901824,True
C=CC=C1C=CC(=CC2=CC3C(=O)CC=C2C=C3N=C[C@H](C)C(C)N)C=CC=CC=CCO1,0.563516570547518,4,0,0.2413793103448276,True,LogP>5,440.5870000000001,5.631100000000006,1,4,True,,5,64.68,green,yellow,green,yellow,6.0353566536903385,7.9353132247924805,6.566018312972618,True
C#CC(=O)C=CC=C1N=NN1C(=O)N1C=CC(=O)NC=CC2(C=C1)CCNN2C,0.41225417576466244,3,0,0.21052631578947367,True,,393.4070000000001,0.9409000000000001,2,7,True,,2,109.71,green,yellow,yellow,green,5.888468321561813,7.429305553436279,6.334468693378739,True
Cc1cc(F)c2cc1C1(C)C=CCOC(=NN=CCOC1)C=CC=NC2=C[NH],0.6437326482997978,3,1,0.2857142857142857,True,,381.43100000000015,3.601020000000002,0,5,True,,0,79.34,green,green,green,green,6.675259678586324,8.132707595825195,6.354196961735868,False
FC=C(Cl)C1(C=CN=CI)C=C1F,0.5537125702035891,1,0,0.125,True,,315.488,3.866500000000001,0,1,True,,3,12.36,green,yellow,green,green,5.882009657271702,6.830246925354004,5.707200286991533,True
O=C(NC=CC=CC1C=COC=CC=CC1=O)Nc1ccc(F)cc1F,0.8009690637451257,2,1,0.05263157894736842,True,,358.34400000000005,3.955300000000003,2,3,True,,4,67.42999999999999,green,green,green,green,6.771089979330698,7.300865173339844,4.419048729015476,True
Cc1cccc(CC=O)c1,0.5628719784371808,1,1,0.2222222222222222,True,,134.178,1.73642,0,1,True,,2,17.07,green,yellow,green,green,6.120016659736633,6.049527645111084,1.8965122238183714,False
CNC(=O)C=CC=CCC=CCC=CC=CC1C=CC(=N)C=CC=C1N,0.35292183923162235,1,0,0.18181818181818182,True,,349.47800000000007,3.898170000000002,3,3,True,,8,78.97,green,yellow,green,green,5.875036680221558,7.1603803634643555,4.553034223584683,True
CC(F)=CC=C1C2C=CCN(C)C=NNc3ccccc3C(Cl)C3=C(C=CC=CC(=O)N12)O3,0.35322896879170457,4,1,0.2,True,LogP>5,466.9440000000002,5.145500000000004,1,5,True,,1,60.24,green,yellow,green,yellow,6.487250038146973,7.9900641441345215,5.475413644128991,True
N#CC1=CC=COCN=CCC=C(C(F)(F)F)C=CNC(=O)NC=C1,0.701760348450443,1,0,0.1875,True,,352.316,3.213980000000001,2,4,True,,0,86.50999999999999,green,green,green,green,5.153780024051667,6.544227600097656,4.855621559843254,False
Cc1ccc(F)cc1CC=Cc1ccccc1Cl,0.7249599621819682,2,2,0.125,True,LogP>5,260.73900000000003,5.043420000000003,0,0,True,,3,0.0,green,green,green,yellow,6.635159990310669,6.9643402099609375,2.089523118299608,False
CC1(C)C=C(c2ccccc2Cl)CSC1,0.6945223926622378,2,1,0.38461538461538464,True,,238.78299999999996,4.496400000000003,0,1,True,,1,0.0,green,green,green,green,6.040610013008117,7.125743865966797,2.9156649869357842,False
C=NC=CN=CCc1cc(C)ccc1C(=O)NCC(Cl)(C=CC)c1ccc([O-])cc1,0.3713822107170317,2,2,0.20833333333333334,True,,422.9360000000001,4.2939200000000035,1,4,True,,9,76.88,green,yellow,green,green,6.658643320083618,6.911087989807129,4.523947433327879,True
COCCC1=C(Br)C=C2NC=C(Cl)C2C=CC1,0.7993821168325986,2,0,0.38461538461538464,True,,316.6260000000001,3.8153000000000032,1,2,True,,3,21.259999999999998,green,green,green,green,6.006596491241455,7.040499210357666,4.474801383529146,False
